Customer_ID,Customer_Name,Gender,Age,Area,Customer_Segment,Loyalty_Tier,Join_Date
C07689,Zinal Chakraborty,Female,25.0,Malviya Nagar,Regular,Silver,2024-11-13
C10670,Ishaan Raj,Male,43.0,Jagatpura,Regular,Gold,2024-02-11
C04538,Bishakha Sani,Female,29.0,Bapu Nagar,Regular,Silver,2019-04-24
C08129,Dayamai Sampath,Female,50.0,Civil Lines,Premium,Silver,2021-12-17
C06685,Parth Gupta,Male,37.0,Vaishali Nagar,Regular,Gold,2019-02-25
C14408,Krishna Narayan,Female,47.0,Jagatpura,Premium,Platinum,2024-04-13
C03410,Mahika Khatri,Female,40.0,Jagatpura,Regular,Silver,2024-09-09
C08838,Varenya Johal,Female,44.0,Bani Park,Regular,Silver,2018-11-04
C03369,Liam Lalla,Male,18.0,Pratap Nagar,Regular,Silver,2019-07-26
C03657,Kala Nagy,Female,33.0,Pratap Nagar,Wholesale,Platinum,2019-08-25
C11013,Upasna Mannan,Female,44.0,Malviya Nagar,Regular,Silver,2019-07-04
C09708,Victor Sehgal,Male,34.0,Pratap Nagar,Regular,Gold,2019-09-24
C12328,Hemangini Misra,Female,22.0,Bapu Nagar,Premium,Platinum,2018-09-13
C10039,Peter Gokhale,Male,58.0,Vaishali Nagar,Regular,Silver,2025-02-07
C11819,Kashish Acharya,Female,24.0,Jhotwara,Regular,Gold,2018-12-18
C03646,Tanish Keer,Male,23.0,Jagatpura,Regular,Silver,2025-03-30
C05589,Kashvi Ray,Female,41.0,Mansarovar,Regular,Silver,2023-10-27
C01968,Ojas Mane,Male,31.0,Sikar Road,Regular,Silver,2018-11-05
C05679,Reyansh Narain,Male,41.0,Jhotwara,Regular,Silver,2025-03-29
C13870,Anika Ben,Female,22.0,Vidyadhar Nagar,Regular,Silver,2021-05-04
C07095,Chandani Pillay,Female,18.0,Jagatpura,Regular,Gold,2021-10-30
C09764,Max Rai,Male,32.0,Raja Park,Premium,Gold,2019-05-20
C04585,Ati Banerjee,Female,53.0,Sikar Road,Regular,Platinum,2021-07-02
C06156,Sanaya Sengupta,Female,45.0,Civil Lines,Regular,Silver,2018-01-20
C03553,Hema Char,Female,33.0,Pratap Nagar,Premium,Gold,2018-01-06
C10548,Anita Kaur,Female,18.0,Mansarovar,Regular,Gold,2021-01-23
C04497,Wahab Bumb,Male,37.0,Jhotwara,Regular,Silver,2025-08-22
C02723,Faraj Pillay,Male,47.0,Vidyadhar Nagar,Regular,Silver,2019-03-29
C04440,Anmol Gole,Male,48.0,Raja Park,Regular,Silver,2019-10-30
C11035,Anusha Shah,Female,45.0,Vidyadhar Nagar,Regular,Gold,2023-03-17
C02427,Ekanta Bansal,Female,27.0,Ajmer Road,Regular,Gold,2018-11-06
C04544,Falak Butala,Female,29.0,Sodala,Premium,Gold,2024-09-17
C09135,Gavin Mangal,Male,49.0,Tonk Road,Wholesale,Gold,2018-04-12
C04654,Ati Walia,Female,37.0,Shyam Nagar,Regular,Platinum,2018-04-29
C12039,Eesha Dora,Female,24.0,Jhotwara,Regular,Silver,2025-07-17
C03747,Mitesh Shetty,Male,43.0,Shyam Nagar,Regular,Silver,2022-11-06
C03895,Mugdha Saraf,Female,56.0,Durgapura,Regular,Silver,2023-02-04
C12305,Rayaan Ramachandran,Male,23.0,Malviya Nagar,Premium,Platinum,2021-09-25
C06060,Ria Grewal,Female,48.0,Tonk Road,Wholesale,Gold,2025-05-30
C03100,Dakshesh Pant,Male,49.0,Vaishali Nagar,Regular,Silver,2020-12-04
C12133,Jason Bali,Male,46.0,Civil Lines,Regular,Silver,2023-03-18
C01591,Anjali Ramakrishnan,Female,37.0,Vidyadhar Nagar,Regular,Platinum,2018-12-20
C14333,Hritik Walia,Male,44.0,Mansarovar,Premium,Silver,2020-10-27
C05711,Dipta Bora,Female,26.0,Jagatpura,Regular,Silver,2019-07-03
C11331,Udarsh Bhatnagar,Male,46.0,Sodala,Regular,Gold,2021-12-20
C07358,Gaurang Sengupta,Male,37.0,Tonk Road,Regular,Silver,2024-07-27
C08153,Aradhana Deol,Female,66.0,Pratap Nagar,Regular,Gold,2025-02-12
C02134,Henry Oza,Male,25.0,Vidyadhar Nagar,Regular,Silver,2019-06-02
C08209,Baghyawati Dani,Female,39.0,Shyam Nagar,Regular,Silver,2018-05-23
C03613,Ansh Thakkar,Male,18.0,Ajmer Road,Wholesale,Platinum,2024-07-22
C12237,Sneha Kata,Female,42.0,Pratap Nagar,Regular,Platinum,2021-10-13
C02022,Ayushman Nigam,Male,39.0,Vaishali Nagar,Regular,Silver,2023-05-22
C05249,Kiaan Hegde,Male,51.0,Vidyadhar Nagar,Regular,Gold,2020-03-24
C08514,Devansh Issac,Male,40.0,C-Scheme,Regular,Gold,2024-06-10
C02126,Rudra Amble,Male,29.0,Bani Park,Wholesale,Platinum,2020-10-14
C09123,Anthony Merchant,Male,35.0,Bapu Nagar,Regular,Gold,2021-12-25
C04555,Forum Bobal,Female,44.0,Tonk Road,Wholesale,Platinum,2024-10-25
C07428,Oscar Dutta,Male,24.0,Tonk Road,Premium,Platinum,2025-11-21
C04835,Wriddhish Bansal,Male,36.0,Ajmer Road,Regular,Silver,2018-01-23
C08211,Bhavna Date,Female,18.0,Jhotwara,Regular,Gold,2022-04-11
C09328,Nitesh Kohli,Male,49.0,Vaishali Nagar,Premium,Gold,2021-11-22
C08412,Brijesh Ahuja,Male,45.0,Sikar Road,Premium,Silver,2018-04-05
C01115,Wishi Johal,Female,57.0,Shyam Nagar,Regular,Gold,2025-07-28
C14292,Eta Vaidya,Female,26.0,Mansarovar,Regular,Gold,2018-05-21
C11846,Janya Om,Female,27.0,Bani Park,Premium,Platinum,2018-03-20
C06281,Mugdha Padmanabhan,Female,49.0,Malviya Nagar,Regular,Gold,2019-07-04
C13647,Peter Bajaj,Male,25.0,Shyam Nagar,Regular,Gold,2023-08-09
C12050,Chatresh Dash,Male,20.0,Ajmer Road,Regular,Silver,2018-07-30
C12966,Sarthak Barad,Male,24.0,Durgapura,Regular,Silver,2021-05-07
C05157,Xavier Karnik,Male,18.0,Malviya Nagar,Regular,Gold,2025-10-22
C05712,Gopal Shenoy,Male,45.0,Vidyadhar Nagar,Regular,Silver,2025-12-19
C14063,Bhavani Goswami,Female,45.0,Jagatpura,Regular,Silver,2020-07-03
C03879,Bina Garg,Female,29.0,Sikar Road,Regular,Gold,2025-12-24
C03821,Vyanjana Swaminathan,Female,46.0,Ajmer Road,Premium,Gold,2021-09-16
C03258,Indali Randhawa,Female,44.0,Tonk Road,Regular,Silver,2018-04-30
C10574,Falak Tripathi,Female,38.0,Jhotwara,Regular,Silver,2023-11-20
C08076,Eiravati Palla,Female,45.0,Ajmer Road,Premium,Gold,2021-11-05
C05544,William Dara,Male,29.0,Mansarovar,Regular,Silver,2025-09-22
C04812,Qarin Balakrishnan,Male,51.0,Pratap Nagar,Regular,Gold,2020-02-07
C00048,Varenya Sami,Female,40.0,Pratap Nagar,Regular,Silver,2023-07-23
C03891,Eta Suresh,Female,40.0,Ajmer Road,Premium,Gold,2020-02-09
C09696,Vamakshi Chadha,Female,47.0,Sikar Road,Premium,Platinum,2025-01-04
C14983,Irya Dutt,Female,37.0,Pratap Nagar,Premium,Platinum,2024-07-04
C08344,Gaurangi Bains,Female,44.0,Ajmer Road,Regular,Silver,2018-09-08
C06759,Christopher Swaminathan,Male,42.0,Civil Lines,Regular,Silver,2019-01-23
C14903,Garima Cherian,Female,66.0,C-Scheme,Regular,Silver,2019-12-27
C01717,Ganga Mandal,Female,48.0,Jhotwara,Regular,Silver,2025-09-20
C06622,Idika Buch,Female,32.0,Malviya Nagar,Regular,Platinum,2020-01-08
C06256,Edhitha Tiwari,Female,46.0,Sodala,Premium,Gold,2021-11-25
C14178,Udarsh Nath,Male,46.0,Sodala,Regular,Gold,2022-03-16
C13360,Sara Issac,Female,33.0,Sodala,Wholesale,Platinum,2024-10-06
C14900,Aarush Tandon,Male,48.0,Vaishali Nagar,Regular,Silver,2021-07-27
C05238,Eiravati Kant,Female,29.0,Raja Park,Regular,Silver,2021-01-15
C10764,Jatin Banik,Male,32.0,Ajmer Road,Regular,Gold,2019-09-07
C01245,Ranbir Chad,Male,18.0,Sodala,Wholesale,Platinum,2022-11-16
C02281,Zayan Mane,Male,27.0,Mansarovar,Regular,Silver,2020-02-17
C05730,Januja Balan,Female,36.0,Pratap Nagar,Regular,Gold,2019-07-19
C01843,Idika Rege,Female,27.0,Vaishali Nagar,Wholesale,Platinum,2024-11-16
C05324,Ayush Kant,Male,23.0,Sikar Road,Premium,Gold,2022-12-24
C08917,Pahal Cherian,Female,52.0,Civil Lines,Regular,Silver,2023-06-18
C11736,Utkarsh Lalla,Male,53.0,Pratap Nagar,Regular,Silver,2021-05-19
C08847,Arunima Rajagopal,Female,32.0,Raja Park,Premium,Platinum,2023-09-04
C14945,Yoshita Devi,Female,39.0,Vaishali Nagar,Regular,Silver,2020-06-02
C06286,Rushil Merchant,Male,26.0,Sodala,Regular,Gold,2022-03-12
C04328,Manbir Trivedi,Male,24.0,C-Scheme,Regular,Silver,2020-12-31
C06850,Madhavi Ghosh,Female,31.0,Sikar Road,Regular,Silver,2024-02-15
C03354,Priya Malhotra,Female,40.0,Raja Park,Regular,Gold,2024-09-18
C13045,Varsha Bajaj,Female,35.0,Mansarovar,Premium,Gold,2019-03-22
C09438,Caleb Dey,Male,45.0,Pratap Nagar,Regular,Gold,2024-03-14
C09340,Vrinda Bhatia,Female,34.0,Jhotwara,Regular,Gold,2018-06-18
C14288,Dhriti Patla,Female,41.0,Pratap Nagar,Regular,Gold,2022-05-30
C11320,Noah Kanda,Male,18.0,Bani Park,Regular,Gold,2018-05-23
C03642,Nilima Parmer,Female,34.0,Jhotwara,Premium,Gold,2025-08-16
C03254,Samar Date,Male,50.0,Shyam Nagar,Regular,Gold,2025-04-28
C06713,Azad Talwar,Male,43.0,Shyam Nagar,Regular,Silver,2022-08-01
C13733,Tanvi Banerjee,Female,25.0,C-Scheme,Premium,Gold,2020-06-26
C11949,Nirja Dave,Female,46.0,Vidyadhar Nagar,Premium,Platinum,2021-07-18
C10245,Kala Naidu,Female,29.0,Civil Lines,Premium,Platinum,2023-06-03
C02673,Nitesh Ratti,Male,53.0,Vaishali Nagar,Regular,Platinum,2020-01-10
C07221,Karan Tank,Male,33.0,Sikar Road,Regular,Gold,2025-05-18
C01048,Theodore Mittal,Male,18.0,Shyam Nagar,Regular,Silver,2022-05-16
C06779,Tejas Barad,Male,23.0,Durgapura,Regular,Gold,2018-03-09
C01616,Reva Master,Female,26.0,Malviya Nagar,Regular,Gold,2024-02-15
C09022,Janya Sekhon,Female,28.0,Tonk Road,Premium,Platinum,2021-12-07
C05037,Kiaan Nagi,Male,34.0,Raja Park,Premium,Gold,2018-07-31
C09908,Hema Chopra,Female,48.0,Ajmer Road,Premium,Gold,2023-10-11
C06692,Jeremiah Ghose,Male,59.0,Ajmer Road,Regular,Silver,2024-03-26
C00948,Aachal Sem,Female,40.0,Raja Park,Premium,Gold,2023-05-31
C06707,Jackson Chatterjee,Male,28.0,Bani Park,Regular,Silver,2025-12-12
C04888,Simon Ahuja,Male,32.0,Malviya Nagar,Regular,Platinum,2022-12-18
C02089,Udyati Borde,Female,64.0,Tonk Road,Regular,Silver,2021-09-29
C11193,Fariq Lanka,Male,35.0,Civil Lines,Premium,Platinum,2025-06-09
C14339,Dalaja Walia,Female,59.0,Malviya Nagar,Regular,Gold,2019-04-24
C13257,Fitan Sura,Male,63.0,Shyam Nagar,Regular,Gold,2020-11-13
C08654,Utkarsh Dash,Male,31.0,Sodala,Regular,Silver,2023-10-04
C08323,Atharv Solanki,Male,55.0,Jagatpura,Regular,Silver,2020-01-17
C05560,Azaan Keer,Male,29.0,Tonk Road,Regular,Gold,2022-12-23
C13228,Vedika Borah,Female,45.0,Bani Park,Premium,Gold,2022-01-28
C09864,Udant Chaudhari,Male,26.0,Shyam Nagar,Regular,Silver,2019-07-24
C10035,Abhiram Mall,Male,59.0,Durgapura,Regular,Silver,2025-02-15
C03840,Dev Sabharwal,Male,25.0,Shyam Nagar,Premium,Gold,2019-03-02
C07344,Rohan Kibe,Male,36.0,Sikar Road,Premium,Gold,2021-03-11
C13465,Tamanna Chanda,Female,67.0,Durgapura,Regular,Gold,2023-07-11
C10761,Hiral Chatterjee,Female,41.0,Vaishali Nagar,Premium,Gold,2024-01-30
C00049,Shivansh Malhotra,Male,32.0,Vaishali Nagar,Premium,Silver,2025-09-26
C11650,Rudra Arya,Male,18.0,Vaishali Nagar,Regular,Silver,2019-02-18
C14129,Robert Sheth,Male,71.0,Jagatpura,Regular,Silver,2021-09-09
C11648,Rachana Kala,Female,32.0,Raja Park,Regular,Gold,2024-01-07
C14044,Rajata Magar,Female,34.0,Civil Lines,Regular,Silver,2018-06-09
C09711,Urmi Kamdar,Female,20.0,Vidyadhar Nagar,Regular,Gold,2025-09-05
C02338,Aishani Naidu,Female,23.0,Sodala,Regular,Gold,2020-01-30
C09157,Sarthak Ramaswamy,Male,18.0,Sikar Road,Premium,Silver,2019-08-04
C13636,Orinder Kade,Male,18.0,C-Scheme,Premium,Platinum,2020-12-20
C10797,Falguni Lall,Female,29.0,Malviya Nagar,Premium,Gold,2021-01-16
C10597,Anthony Kunda,Male,18.0,Durgapura,Regular,Gold,2023-02-04
C02728,Megha Ranganathan,Female,55.0,Durgapura,Regular,Silver,2019-11-06
C06537,Aarnav Bhasin,Male,22.0,Tonk Road,Regular,Silver,2020-04-07
C14271,Bahadurjit Om,Male,18.0,Malviya Nagar,Regular,Gold,2018-10-11
C09440,Kabir Sabharwal,Male,18.0,Tonk Road,Regular,Gold,2024-07-11
C08942,Yagnesh Saini,Male,44.0,Ajmer Road,Regular,Platinum,2021-09-19
C03362,Advika Panchal,Female,34.0,C-Scheme,Regular,Silver,2022-05-25
C08461,Viraj Nayar,Male,45.0,Shyam Nagar,Regular,Silver,2024-11-17
C11505,Harrison Narayanan,Male,38.0,Raja Park,Premium,Platinum,2025-11-06
C12591,Lakshit Ahluwalia,Male,38.0,Vidyadhar Nagar,Regular,Gold,2021-09-06
C12796,Vrinda Kale,Female,32.0,Malviya Nagar,Regular,Gold,2019-09-29
C14318,Chakradev Sidhu,Male,38.0,Jagatpura,Regular,Silver,2023-04-22
C07211,Riya Karan,Female,26.0,Malviya Nagar,Wholesale,Gold,2021-12-02
C10228,Arya Kurian,Female,37.0,Bani Park,Premium,Gold,2025-09-17
C06069,Girish Soni,Male,27.0,Sikar Road,Regular,Gold,2021-10-25
C13778,Advaith Nagar,Male,35.0,Pratap Nagar,Premium,Platinum,2024-04-29
C13292,Falan Sura,Male,39.0,Tonk Road,Premium,Platinum,2021-09-04
C06721,Advay Char,Male,18.0,Jagatpura,Regular,Gold,2021-02-11
C12776,Pranit Patil,Male,40.0,Sikar Road,Regular,Silver,2018-12-10
C00200,Shivansh Khosla,Male,55.0,Tonk Road,Regular,Silver,2019-07-16
C12431,Abhimanyu Bumb,Male,18.0,Pratap Nagar,Regular,Silver,2021-12-11
C08797,Jack Mitter,Male,57.0,Jagatpura,Regular,Gold,2018-06-20
C09825,Aditya Deshpande,Male,36.0,C-Scheme,Regular,Silver,2019-01-31
C01203,Aryan Desai,Male,35.0,Ajmer Road,Regular,Gold,2020-05-08
C14893,Omisha Grover,Female,33.0,Pratap Nagar,Regular,Gold,2023-06-16
C04228,Arjun Devi,Male,54.0,Jagatpura,Regular,Silver,2025-11-04
C13102,Krishna Kakar,Male,18.0,Shyam Nagar,Regular,Silver,2023-03-26
C10504,Bhanumati Chandran,Female,25.0,Malviya Nagar,Premium,Silver,2020-06-07
C03261,Peter Batra,Male,33.0,Tonk Road,Regular,Gold,2021-06-04
C04541,Daniel Rout,Male,37.0,Sodala,Regular,Gold,2023-08-01
C00758,Brijesh Balasubramanian,Male,34.0,Shyam Nagar,Regular,Silver,2019-06-09
C04200,Omya Babu,Female,57.0,Sikar Road,Regular,Platinum,2018-07-21
C00505,Ikbal Vora,Male,18.0,Civil Lines,Regular,Gold,2019-11-13
C06126,Bhavya Saxena,Female,41.0,Vaishali Nagar,Regular,Gold,2020-03-13
C13063,Garima Patel,Female,25.0,Mansarovar,Regular,Silver,2020-03-15
C03022,Fiyaz Mitter,Male,46.0,Malviya Nagar,Regular,Silver,2018-03-24
C13169,Agastya Butala,Male,20.0,Vidyadhar Nagar,Regular,Gold,2025-06-23
C13770,Chatura Karan,Male,28.0,Jhotwara,Wholesale,Platinum,2018-08-27
C03740,Bhanumati Grewal,Female,36.0,Jhotwara,Premium,Platinum,2018-07-04
C09141,Indira Shetty,Female,49.0,Shyam Nagar,Regular,Gold,2021-09-14
C06417,Yutika Natarajan,Female,41.0,Jhotwara,Regular,Gold,2024-02-22
C01381,Aryan Sen,Male,61.0,Bani Park,Regular,Silver,2018-09-26
C13504,Lavanya Kumer,Female,23.0,Jhotwara,Premium,Gold,2022-04-26
C13075,Jai Sarraf,Male,25.0,Vidyadhar Nagar,Regular,Gold,2021-02-27
C01138,Hamsini Bakshi,Female,44.0,Vidyadhar Nagar,Regular,Gold,2018-10-03
C11277,William Solanki,Male,27.0,Vidyadhar Nagar,Regular,Gold,2020-11-01
C10680,Arjun Bhatt,Male,47.0,Malviya Nagar,Regular,Platinum,2019-05-28
C09199,Lakshit Bhatt,Male,34.0,Malviya Nagar,Regular,Silver,2020-12-03
C13958,Xiti Narang,Female,38.0,Ajmer Road,Regular,Gold,2024-12-17
C07523,Falak Behl,Female,28.0,Bapu Nagar,Regular,Silver,2020-11-14
C00166,Anya Date,Female,34.0,Civil Lines,Regular,Silver,2022-11-25
C09712,Panini Grover,Female,33.0,Malviya Nagar,Regular,Silver,2019-07-10
C13844,Brijesh Sharaf,Male,45.0,Raja Park,Regular,Gold,2022-09-26
C12882,Deepa Krishna,Female,45.0,Sodala,Regular,Silver,2023-09-23
C14904,Hitesh Ramakrishnan,Male,35.0,C-Scheme,Regular,Silver,2018-06-09
C00597,Osha Nadkarni,Female,32.0,Malviya Nagar,Regular,Silver,2020-03-28
C00912,Vasana Bhandari,Female,72.0,Jhotwara,Regular,Silver,2022-07-30
C05203,Eshana Gara,Female,25.0,Mansarovar,Regular,Gold,2024-05-28
C06213,Jagvi Ganesan,Female,25.0,Ajmer Road,Regular,Silver,2021-03-02
C08367,Sathvik Grewal,Male,40.0,Vidyadhar Nagar,Premium,Platinum,2022-12-14
C13065,Suhani Shanker,Female,18.0,Durgapura,Premium,Silver,2020-05-28
C13681,Yug Bansal,Male,43.0,Pratap Nagar,Regular,Silver,2018-08-29
C09959,Neel Pathak,Male,19.0,Civil Lines,Premium,Silver,2022-06-11
C11420,Krishna Konda,Male,46.0,Jhotwara,Regular,Gold,2021-07-07
C02426,Wazir Mallick,Male,20.0,Jagatpura,Regular,Silver,2020-11-17
C09167,Nirja Parsa,Female,40.0,Bani Park,Regular,Silver,2022-03-23
C02091,Triveni Palla,Female,30.0,Vaishali Nagar,Regular,Gold,2019-04-07
C06478,Jagat Keer,Male,29.0,Malviya Nagar,Regular,Silver,2022-09-18
C03985,Bhavya Soman,Female,39.0,Sikar Road,Regular,Silver,2025-10-22
C06313,Kamya Prabhu,Female,18.0,Shyam Nagar,Regular,Silver,2024-01-06
C13711,Vanya Loke,Female,54.0,Vidyadhar Nagar,Regular,Gold,2025-04-19
C05419,Abhiram Narayanan,Male,34.0,Vidyadhar Nagar,Regular,Platinum,2025-02-06
C04369,Aarna Hora,Female,42.0,C-Scheme,Regular,Silver,2023-07-07
C02085,Ekanta Basak,Female,23.0,Pratap Nagar,Regular,Gold,2020-12-29
C08817,Oni Varkey,Female,56.0,Jagatpura,Regular,Silver,2020-08-17
C13012,Tristan Sethi,Male,21.0,C-Scheme,Regular,Silver,2024-08-30
C00514,Hardik Dubey,Male,43.0,C-Scheme,Regular,Platinum,2019-10-06
C14521,Laksh Mani,Male,50.0,Sikar Road,Regular,Gold,2023-07-21
C09742,Advaith Shan,Male,35.0,Durgapura,Regular,Silver,2023-03-22
C00053,Aditya Shan,Male,38.0,Vaishali Nagar,Regular,Gold,2021-09-12
C02530,Chandani Biswas,Female,60.0,Ajmer Road,Regular,Silver,2020-07-27
C13203,Atharv Desai,Male,20.0,Raja Park,Regular,Silver,2021-03-17
C11203,Ekalinga Parsa,Male,26.0,Sodala,Regular,Silver,2024-01-23
C02871,Dhruv Wadhwa,Male,27.0,Bapu Nagar,Regular,Silver,2023-01-29
C10578,Wazir Dalal,Male,55.0,Sodala,Premium,Gold,2020-02-22
C13630,Oni Mane,Female,43.0,Ajmer Road,Regular,Silver,2020-10-20
C02644,Christopher Contractor,Male,51.0,Jagatpura,Regular,Gold,2021-11-18
C10538,Falak Yadav,Female,41.0,Jhotwara,Regular,Gold,2022-02-15
C08562,Kiaan Chanda,Male,46.0,C-Scheme,Regular,Silver,2023-11-26
C14472,Aayush Jaggi,Male,36.0,Durgapura,Regular,Silver,2023-06-06
C05495,Faras Kibe,Male,28.0,Durgapura,Regular,Silver,2018-02-20
C06352,Ishaan Vyas,Male,29.0,Tonk Road,Regular,Gold,2019-12-05
C09185,Kritika Iyengar,Female,39.0,Malviya Nagar,Premium,Gold,2024-05-21
C14657,Balveer Ben,Male,70.0,Raja Park,Regular,Gold,2021-06-28
C05345,Raagini Patil,Female,58.0,Pratap Nagar,Premium,Platinum,2024-05-08
C11764,Vidhi Balay,Female,61.0,Vaishali Nagar,Regular,Gold,2025-09-17
C08806,Darika Golla,Female,28.0,Jagatpura,Premium,Gold,2021-03-16
C07556,Daksh Pillay,Male,29.0,Vaishali Nagar,Regular,Silver,2024-06-20
C14435,Ekantika Saini,Female,22.0,Shyam Nagar,Regular,Gold,2018-08-10
C13315,Urvi Chopra,Female,22.0,Tonk Road,Wholesale,Platinum,2024-09-14
C07580,Krisha Wagle,Female,40.0,Raja Park,Regular,Silver,2025-03-18
C06152,Xalak Ganguly,Female,27.0,Durgapura,Premium,Platinum,2025-07-07
C05622,Radha Dyal,Female,49.0,Tonk Road,Regular,Silver,2019-09-29
C06137,Vidhi Loyal,Female,27.0,Tonk Road,Regular,Silver,2019-06-20
C04461,Yashodhara Subramanian,Female,27.0,Shyam Nagar,Regular,Silver,2025-02-19
C08239,Bhavya Lall,Female,31.0,Mansarovar,Regular,Gold,2020-11-07
C02588,Umang Chauhan,Male,42.0,Shyam Nagar,Regular,Gold,2021-10-12
C03772,Niharika Nazareth,Female,18.0,Bani Park,Premium,Gold,2025-01-17
C09192,Simon Gara,Male,18.0,Shyam Nagar,Regular,Silver,2022-08-31
C03819,Yashasvi Mitra,Female,25.0,Vaishali Nagar,Regular,Gold,2024-12-25
C00563,Aadhya Balakrishnan,Female,73.0,Jagatpura,Regular,Silver,2018-09-24
C00458,Ojasvi Naik,Female,38.0,Sikar Road,Regular,Silver,2019-11-19
C07175,Jyoti Kannan,Female,26.0,Vidyadhar Nagar,Regular,Silver,2021-06-30
C06370,Widisha Chatterjee,Female,38.0,Jagatpura,Regular,Gold,2023-12-30
C07482,Avni Sane,Female,38.0,Civil Lines,Regular,Gold,2020-06-01
C13162,Waida Narain,Female,37.0,Raja Park,Regular,Silver,2022-01-30
C04488,Gauri Sahota,Female,36.0,Bani Park,Regular,Silver,2025-04-20
C08347,Jeet Khatri,Male,34.0,Raja Park,Regular,Gold,2020-02-16
C03239,Nathaniel Kale,Male,64.0,Mansarovar,Premium,Gold,2025-07-25
C08507,Radha Chaudhry,Female,44.0,Durgapura,Regular,Silver,2021-08-31
C14137,Isha Bhatti,Female,64.0,Shyam Nagar,Regular,Silver,2019-01-10
C07977,Ayush Balasubramanian,Male,30.0,Vaishali Nagar,Premium,Platinum,2020-06-07
C13269,Ikshita Dhaliwal,Female,49.0,Bani Park,Regular,Gold,2025-06-13
C10434,Xavier Sengupta,Male,37.0,Malviya Nagar,Regular,Silver,2021-04-11
C08251,Owen Puri,Male,46.0,Raja Park,Regular,Silver,2019-06-20
C02761,Yashvi Shere,Female,26.0,Shyam Nagar,Regular,Silver,2025-03-10
C09663,Darpan Arya,Male,28.0,C-Scheme,Regular,Platinum,2022-11-01
C04214,Leena Gade,Female,23.0,Bapu Nagar,Regular,Gold,2018-10-23
C05664,Unni Babu,Female,54.0,Bani Park,Regular,Gold,2021-04-29
C07966,Ubika Walla,Female,30.0,Jhotwara,Regular,Gold,2019-08-04
C11362,Indrajit Arya,Male,28.0,Sodala,Regular,Silver,2025-01-30
C00414,Wakeeta Sangha,Female,32.0,Bapu Nagar,Regular,Silver,2021-09-27
C14439,Ojasvi Nadkarni,Female,34.0,Durgapura,Regular,Gold,2023-03-14
C01031,Dhruv Bedi,Male,32.0,C-Scheme,Premium,Platinum,2020-07-05
C04869,Vedika Atwal,Female,41.0,C-Scheme,Regular,Gold,2019-04-08
C02381,Aditya Tak,Male,26.0,Jhotwara,Regular,Gold,2025-12-13
C06565,Jagrati Kothari,Female,38.0,Civil Lines,Regular,Gold,2019-09-20
C07310,Naksh Lad,Male,56.0,Malviya Nagar,Regular,Platinum,2023-10-24
C06517,Zayan Goswami,Male,18.0,Malviya Nagar,Regular,Gold,2021-04-27
C01345,Daksha Brar,Female,45.0,Civil Lines,Regular,Gold,2022-02-07
C11022,Nilima Madan,Female,18.0,Sikar Road,Regular,Silver,2020-02-28
C11438,Luke Kadakia,Male,33.0,Tonk Road,Regular,Silver,2022-07-26
C02357,Zarna Rattan,Female,42.0,Vidyadhar Nagar,Wholesale,Gold,2025-09-06
C10934,Pranav Shanker,Male,48.0,Bapu Nagar,Regular,Silver,2021-02-18
C10017,Alexander Kalita,Male,51.0,Vidyadhar Nagar,Premium,Gold,2021-02-21
C11159,Odika Toor,Female,60.0,Tonk Road,Premium,Gold,2022-11-12
C14894,Vansha Varghese,Female,18.0,C-Scheme,Premium,Platinum,2024-05-27
C03006,Diya Comar,Female,22.0,Sodala,Premium,Platinum,2020-08-25
C12506,Udarsh Krishnamurthy,Male,41.0,Vaishali Nagar,Premium,Gold,2025-10-16
C08890,Leela Kulkarni,Female,39.0,Vaishali Nagar,Regular,Silver,2022-12-08
C03741,Ojasvi Nagy,Female,40.0,Bapu Nagar,Regular,Silver,2022-12-23
C05786,Atharv Karan,Male,33.0,Mansarovar,Regular,Platinum,2023-07-22
C00809,Baghyawati Khalsa,Female,25.0,Civil Lines,Regular,Gold,2019-05-25
C13008,Anita Som,Female,56.0,Mansarovar,Regular,Silver,2023-04-12
C09191,Sanya Thaman,Female,48.0,Vidyadhar Nagar,Regular,Silver,2021-10-27
C10113,Veda Jha,Female,61.0,Civil Lines,Regular,Gold,2019-09-24
C13672,Ucchal Sridhar,Female,36.0,Bani Park,Regular,Gold,2019-09-12
C12420,Arya Tak,Female,18.0,Vidyadhar Nagar,Regular,Silver,2020-07-27
C04564,Samuel Dash,Male,46.0,Bapu Nagar,Regular,Silver,2021-01-24
C01570,Yagnesh Pai,Male,24.0,Ajmer Road,Premium,Silver,2021-05-01
C14564,Qushi Thaman,Female,42.0,Sikar Road,Regular,Silver,2022-04-23
C07840,Rachit Bali,Male,35.0,Raja Park,Regular,Platinum,2021-10-10
C03088,Eesha Sem,Female,26.0,Civil Lines,Regular,Silver,2024-12-27
C12491,Logan Patil,Male,46.0,C-Scheme,Premium,Gold,2024-01-26
C08546,Imaran Mitter,Male,34.0,Bapu Nagar,Regular,Platinum,2019-12-19
C10620,Anamika Sandhu,Female,18.0,Vaishali Nagar,Premium,Gold,2024-05-24
C13883,Yatan Sankaran,Male,18.0,Civil Lines,Regular,Silver,2021-12-31
C07706,Timothy Chatterjee,Male,35.0,Bani Park,Regular,Gold,2019-06-07
C00190,Caleb Sarraf,Male,40.0,Tonk Road,Regular,Silver,2021-03-10
